id,naziv_ustanove,naziv_ustanove_eng,tip_ustanove,maticna_ustanova,ulica_broj,mesto,opstina,okrug,region,poz_broj,tel,mobil_tel,e_mail,website,direktor,kontakt_lice,tip_ustanove_eng,tip_ustanove_rus,ime_ustanova_rus,tip_ustanova_kina,ime_ustanova_kina,delete,latitude,longitude,coordinate,pozivni_broj,geometry
"21819",Дом културе Глоговац,Library - Cultural Center Glogovac,Поливалентни центри за културу,,село Глоговац ,Јагодина,Јагодина,ПОМОРАВСКИ ОКРУГ,Регион Шумадије и Западне Србије,"35",84 140,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Глоговац,多功能文化中心,格洛高瓦茨文化之家,,44.0417978,21.3083106,"44.0417978, 21.3083106","035",POINT(524701.1725708048 4876561.448736486)
"21827",Дом културе Грачаница,Cultural Center Gračanica,Поливалентни центри за културу,,село Грачаница ,Приштина,Приштина,КОСОВСКИ ОКРУГ,Регион Косовo и Метохијa,"38",64 295,,,https://www.facebook.com/pg/domkulturegracanica/reviews/,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Грачаница,多功能文化中心,格拉恰尼查文化之家,,42.6032793,21.1860703,"42.6032793, 21.1860703","038",POINT(515263.49337452976 4716777.946182687)
"21893",Дом културе Грделица,Cultural Centre Grdelica,Поливалентни центри за културу,,29. Новембар 1,Гаџин хан,Гаџин хан,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",831 117,,,https://sr-rs.facebook.com/Dom-kulture-Grdelica-719077394868628/,Ивана Несиц,Ивана Несиц,Cultural Center,многофункциональные культурные центры,Дом культуры  Грделица,多功能文化中心,格尔德利查文化之家,,42.8924849,22.0692758,"42.8924849, 22.0692758","018",POINT(587307.0961665825 4749430.064131031)
"21895",Дом културе Грејач,Cultural Centre Grejac,Поливалентни центри за културу,,Грејач бб,Алексинац,Алексинац,НИШАВСКИ ОКРУГ,Регион Јужне и Источне Србије,"18",881 003,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Греяч,多功能文化中心,格雷亚池文化之家,,43.419442,21.739621,"43.419442, 21.739621","018",POINT(559873.6960343125 4807660.458021627)
"21834",Дом културе Драгаш,Cultural Center Dragaš,Поливалентни центри за културу,, ,Драгаш,Драгаш,ПРИЗРЕНСКИ ОКРУГ,Регион Косовo и Метохијa,"29","81 644; 81 646",,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Драгаш,多功能文化中心,德拉加什文化之家,,42.061237,20.651084,"42.061237, 20.651084","029",POINT(471131.3098515108 4656634.222789281)
"21839",Дом културе Зубин Поток,Cultural Center Zubin Potok,Поливалентни центри за културу,,Колашинских кнежева 52,Косовска Митровица,Косовска Митровица,КОСОВСКО-МИТРОВАЧКИ ОКРУГ,Регион Косовo и Метохијa,"28",461 131,/,domkulturezp@gmail.com,/,Андријана Живановић,Андријана Живановић,Cultural Center,многофункциональные культурные центры,,多功能文化中心,,,42.915297,20.689745,"42.915297, 20.689745","028",POINT(474676.9081832088 4751455.427033533)
"21675",Дом културе Ивањица,Cultural Center Ivanjica,Поливалентни центри за културу,,Венијамина Маринковића бб,Ивањица,Ивањица,МОРАВИЧКИ ОКРУГ,Регион Шумадије и Западне Србије,"32",661 087,,domkultureivanjica@open.telekom.rs,http://domkultureivanjica.rs/,Милан Крунић,Рашко Нешовановић,Cultural Center,многофункциональные культурные центры,Дом культуры  Иваница,多功能文化中心,伊瓦尼查文化之家,,43.5781432,20.2291526,"43.5781432, 20.2291526","032",POINT(437761.6928457642 4825308.488961639)
"21831",Дом културе Исток,Cultural Center Istok,Поливалентни центри за културу,, ,Исток,Исток,ПЕЋКИ ОКРУГ,Регион Косовo и Метохијa,"290",51 122,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Исток,多功能文化中心,东方文化之家,,42.782509,20.491103,"42.782509, 20.491103","0290",POINT(458374.6022084267 4736788.810714744)
"21718",Дом културе Јаша Томић,Cultural Center Jasa Tomic,Поливалентни центри за културу,,Маршала Тита 78,Сечањ,Сечањ,СРЕДЊЕ-БАНАТСКИ ОКРУГ,Регион Војводине,"23",848 550,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Яша Томич,多功能文化中心,亚沙·托米奇文化之家,,45.4484099,20.8577024,"45.4484099, 20.8577024","023",POINT(488872.5956904606 5032774.867172349)
"21717",Дом културе Каоник,Cultural Center Kaonik,Поливалентни центри за културу,,Каоник бб,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37","866 311;",,cara1509@ptt.rs - uslužni,,Мирољуб Милановић,,Cultural Center,многофункциональные культурные центры,Дом культуры  Каоник,多功能文化中心,卡奥尼克文化之家,,43.559412,21.497944,"43.559412, 21.497944","037",POINT(540216.4800662824 4823060.0229641115)
"21879",Дом културе Качарево,Cultural Center Kacarevo,Поливалентни центри за културу,,Маршала Тита 37,Панчево,Панчево,ЈУЖНО-БАНАТСКИ ОКРУГ,Регион Војводине,"13",602 050,,domkulturekacarevo@open.telekom.rs,https://sr-rs.facebook.com/Dom-kulture-Kacarevo-322677939462/,Маријан Мушкиња,Маријан Мушкиња,Cultural Center,многофункциональные культурные центры,Дом культуры  Качарево,多功能文化中心,卡查莱沃文化之家,,44.9667071,20.6961071,"44.9667071, 20.6961071","013",POINT(476034.7240545816 4979296.906188273)
"21832",Дом културе Клина,Cultural Center Klina,Поливалентни центри за културу,,Цара Душана бб,Клина,Клина,ПЕЋКИ ОКРУГ,Регион Косовo и Метохијa,"39","71 434; 71 241",,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Клина,多功能文化中心,克利纳文化之家,,42.619515,20.578442,"42.619515, 20.578442","039",POINT(465428.2239782269 4718650.112492169)
"21782",Дом културе Књажевац,Cultural Center Knjaževac,Поливалентни центри за културу,,Бранка Радичевића 1,Књажевац,Књажевац,ЗАЈЕЧАРСКИ ОКРУГ,Регион Јужне и Источне Србије,"19",731 804,064 8992 732,dkknjaz@mts.rs,www.dkknjazevac.net,Драгана Јанковић,Ивица Бранковић,Cultural Center,многофункциональные культурные центры,Дом культуры  Княжевац,多功能文化中心,克尼亚热瓦茨文化之家,,43.5685983,22.2535437,"43.5685983, 22.2535437","019",POINT(601227.5083312239 4824723.094193474)
"21894",Дом културе Коњух,Cultural Center Konjuh,Поливалентни центри за културу,,Коњух бб,Крушевац,Крушевац,РАСИНСКИ ОКРУГ,Регион Шумадије и Западне Србије,"37",875 170,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Конюх,多功能文化中心,科纽赫文化之家,,43.6452529,21.1709819,"43.6452529, 21.1709819","037",POINT(513789.7360073387 4832487.290789633)
"21763",Дом културе Косјерић,Cultural Center Kosjerić,Поливалентни центри за културу,,Олге Грбић 5,Косјерић,Косјерић,ЗЛАТИБОРСКИ ОКРУГ,Регион Шумадије и Западне Србије,"31",,,,,Винка Марић,,Cultural Center,многофункциональные культурные центры,Дом культуры  Косьерич,多功能文化中心,科谢里奇文化之家,,43.9968521,19.9059713,"43.9968521, 19.9059713","031",POINT(412282.3886437998 4872104.960646342)
"21822",Дом културе Косово Поље,Cultural Center Kosovo Polje,Поливалентни центри за културу,,Лењинова 157,Косово Поље,Косово Поље,КОСОВСКИ ОКРУГ,Регион Косовo и Метохијa,"38",66 405,,,,,,Cultural Center,многофункциональные культурные центры,Дом культуры  Косово Поле,多功能文化中心,科索沃珀列文化之家,,42.639065,21.095524,"42.639065, 21.095524","038",POINT(507831.4220725899 4720739.268516572)
